          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
            143        DRIFT_9        55.6169        104.228        3.09555        14.3541       0.937637       -1.14407        -1.8213      0.0261089     -0.0860659      0.0322196    -0.00583272      0.0167601    -0.00387285       0.251653       0.313557
            144        DRIFT_9        56.6063         98.202         2.9951         12.627       0.808119       -1.11824      -0.800132      0.0261089      -0.111896      0.0264491    -0.00583272      0.0129285    -0.00387285       0.253209       0.325263
            145        DRIFT_9        57.5956        92.3751        2.89465        11.1561       0.678601       -1.09241       0.169928      0.0261089      -0.137727      0.0206785    -0.00583272     0.00909695    -0.00387285       0.254863       0.338545
            146        DRIFT_9        58.5849        86.7469         2.7942        9.94155       0.549082       -1.06658        1.08888      0.0261089      -0.163557       0.014908    -0.00583272      0.0052654    -0.00387285       0.256622       0.353519
            147        DRIFT_9        59.5743        81.3174        2.69375        8.98323       0.419564       -1.04075        1.95672      0.0261089      -0.189388      0.0091375    -0.00583272     0.00143385    -0.00387285       0.258497       0.370211
            148        DRIFT_9        60.5636        76.0868         2.5933        8.28119       0.290046       -1.01492        2.77345      0.0261089      -0.215218     0.00336698    -0.00583272     -0.0023977    -0.00387285       0.260498       0.388507
            149        DRIFT_9        61.5529        71.0549        2.49285        7.83542       0.160527      -0.989091        3.53907      0.0261089      -0.241049    -0.00240354    -0.00583272    -0.00622926    -0.00387285        0.26264       0.408104
            150        DRIFT_9        62.5423        66.2217        2.39241        7.64593      0.0310091       -0.96326        4.25358      0.0261089      -0.266879    -0.00817407    -0.00583272     -0.0100608    -0.00387285       0.264935       0.428503
            151        DRIFT_9        63.5316        61.5873        2.29196        7.71271     -0.0985092       -0.93743        4.91698      0.0261089       -0.29271     -0.0139446    -0.00583272     -0.0138924    -0.00387285       0.267401       0.449064
            152        DRIFT_9         64.521        57.1516        2.19151        8.03576      -0.228027      -0.911599        5.52927      0.0261089       -0.31854     -0.0197151    -0.00583272     -0.0177239    -0.00387285       0.270055       0.469118
            153        DRIFT_9        65.5103        52.9147        2.09106        8.61509      -0.357546      -0.885769        6.09044      0.0261089      -0.344371     -0.0254856    -0.00583272     -0.0215555    -0.00387285       0.272919       0.488087
            154        DRIFT_9        66.4996        48.8766        1.99061        9.45069      -0.487064      -0.859938        6.60051      0.0261089      -0.370201     -0.0312562    -0.00583272      -0.025387    -0.00387285       0.276015       0.505573
            155        DRIFT_9         67.489        45.0372        1.89016        10.5426      -0.616582      -0.834108        7.05947      0.0261089      -0.396032     -0.0370267    -0.00583272     -0.0292186    -0.00387285       0.279371       0.521373
            156        DRIFT_9        68.4783        41.3966        1.78971        11.8907      -0.746101      -0.808277        7.46732      0.0261089      -0.421862     -0.0427972    -0.00583272     -0.0330501    -0.00387285       0.283018       0.535455
            157        DRIFT_9        69.4676        37.9547        1.68926        13.4951      -0.875619      -0.782447        7.82406      0.0261089      -0.447693     -0.0485677    -0.00583272     -0.0368817    -0.00387285       0.286991       0.547898
            158        DRIFT_9         70.457        34.7116        1.58881        15.3558       -1.00514      -0.756616        8.12969      0.0261089      -0.473523     -0.0543383    -0.00583272     -0.0407132    -0.00387285        0.29133       0.558844
            159        DRIFT_9        71.4463        31.6672        1.48836        17.4728       -1.13466      -0.730786        8.38421      0.0261089      -0.499353     -0.0601088    -0.00583272     -0.0445448    -0.00387285        0.29608       0.568463
            160        DRIFT_9        72.4356        28.8216        1.38792        19.8461       -1.26417      -0.704955        8.58762      0.0261089      -0.525184     -0.0658793    -0.00583272     -0.0483763    -0.00387285       0.301292       0.576923
            161        DRIFT_9         73.425        26.1748        1.28747        22.4756       -1.39369      -0.679125        8.73992      0.0261089      -0.551014     -0.0716498    -0.00583272     -0.0522079    -0.00387285       0.307026       0.584381
            162          Q4IT6         74.175        24.1784        1.36995        24.7574       -1.65375      -0.713999        8.81977      0.0345498      -0.631288     -0.0758447    -0.00534908     -0.0552433     -0.0042249       0.311768       0.589446
            163       DRIFT_15        74.3051        23.8241        1.35448        25.1902       -1.67337      -0.709505        8.82994      0.0345498      -0.635782     -0.0765405    -0.00534908     -0.0557929     -0.0042249       0.312631       0.590275
            164           Q4I6         76.117        26.0133       -2.67841        23.9038        2.31265       0.732893        8.96149      0.0487916       0.795837     -0.0981938     -0.0191318     -0.0551097      0.0049605         0.3248       0.601471
            165       DRIFT_16        76.9733         30.831       -2.94748        20.1378        2.08523       0.774675        8.97961      0.0487916       0.754055      -0.114577     -0.0191318     -0.0508618      0.0049605       0.329613       0.607685
            166       DRIFT_16        77.8297        36.1094       -3.21655        16.7612         1.8578       0.816457        8.92617      0.0487916       0.712274       -0.13096     -0.0191318      -0.046614      0.0049605       0.333699       0.615106
            167       DRIFT_16         78.686        41.8487       -3.48563        13.7742        1.63038       0.858238        8.80118      0.0487916       0.670492      -0.147343     -0.0191318     -0.0423662      0.0049605       0.337205        0.62408
            168       DRIFT_16        79.5423        48.0488        -3.7547        11.1767        1.40296        0.90002        8.60463      0.0487916        0.62871      -0.163726     -0.0191318     -0.0381184      0.0049605       0.340244       0.635073
            169       DRIFT_16        80.3987        54.7097       -4.02378        8.96863        1.17553       0.941802        8.33652      0.0487916       0.586929      -0.180109     -0.0191318     -0.0338705      0.0049605       0.342903       0.648702
            170       DRIFT_16         81.255        61.8315       -4.29285         7.1501       0.948111       0.983583        7.99685      0.0487916       0.545147      -0.196493     -0.0191318     -0.0296227      0.0049605       0.345246       0.665754
            171          Q5IT6         82.005        68.0062       -3.92172         5.9192       0.696744       0.945511        7.64308      0.0357958        0.44379      -0.210169      -0.017319     -0.0259972     0.00471284       0.347085       0.684164
            172       DRIFT_19         82.136        69.0382       -3.95329        5.74089       0.663856       0.950202        7.57671      0.0357958       0.439098      -0.212439      -0.017319     -0.0253796     0.00471284       0.347389       0.687742
            173           Q5I6         83.246        70.1868        2.95657        5.12967     -0.0932584       0.221614        7.00665     -0.0293911      -0.270359       -0.21979     0.00419498     -0.0214545     0.00242385       0.349881       0.721138
            174       DRIFT_20        83.7913        67.0039         2.8809        5.28983      -0.200476       0.205588        6.74714     -0.0293911      -0.254334      -0.217503     0.00419498     -0.0201329     0.00242385       0.351147       0.737828
